"","mixture_collection","indiv","repunit","rep_pofz"
"604","JSOES_May2024","90839-609","chinook",1
"605","JSOES_May2024","90839-610","chinook",1
"606","JSOES_May2024","90839-611","chinook",1
"607","JSOES_May2024","90839-612","chinook",1
"608","JSOES_May2024","90839-613","chinook",1
"609","JSOES_May2024","90839-614","chinook",1
"610","JSOES_May2024","90839-615","chinook",1
"611","JSOES_May2024","90839-616","chinook",1
"612","JSOES_May2024","90839-617","chinook",1
"613","JSOES_May2024","90839-618","chinook",1
"614","JSOES_May2024","90839-619","chinook",1
"615","JSOES_May2024","90839-620","chinook",1
"616","JSOES_May2024","90839-621","chinook",1
"617","JSOES_May2024","90839-622","chinook",1
"618","JSOES_May2024","90839-623","chinook",1
"619","JSOES_May2024","90839-624","chinook",1
"620","JSOES_May2024","90839-625","chinook",1
"621","JSOES_May2024","90839-626","chinook",1
"622","JSOES_May2024","90839-627","chinook",1
"623","JSOES_May2024","90839-628","chinook",1
"624","JSOES_May2024","90839-629","chinook",1
"625","JSOES_May2024","90839-630","chinook",1
"626","JSOES_May2024","90839-631","chinook",1
"627","JSOES_May2024","90839-632","chinook",1
"628","JSOES_May2024","90839-633","chinook",1
"629","JSOES_May2024","90839-634","chinook",1
"630","JSOES_May2024","90839-635","chinook",1
"631","JSOES_May2024","90839-636","chinook",1
"632","JSOES_May2024","90839-637","chinook",1
"633","JSOES_May2024","90839-638","chinook",1
"634","JSOES_May2024","90839-639","chinook",1
"635","JSOES_May2024","90839-640","chinook",1
"636","JSOES_May2024","90839-641","chinook",1
